play_id,played_at,artist_name,track_name,genre,country,device,skipped,minutes played 
1319,2025-03-09,Nora Whitlock,Northern Machines,Pop,United States,tablet,1,
641,2024-07-31,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,phone,0,5.55
1947,2025-10-29,Casa Tropicana,Harbour Rooms,Latin,Cuba,car ,0,2.69
868,2024-10-16,Sara Lindqvist,Summer Tape,Pop,Sweden,speaker,0,
1877,2025-10-10,Orquesta Bellavista,Salt Ferry,Latin,NA,phone,0,2.36 min
1682,2025-07-17,Luz de Enero,Paper Window,  Latin ,Spain,laptop,0,1.15
142,2024-02-09,The Quiet Wires,Golden Season,Rock,United States,laptop,0,2.71
370,2024-04-18,Casa Tropicana,Paper Orbit,latin,Cuba,car,0,8.11
302,27/03/2024,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone ,0,2.47
1163,2025-01-12,Fjord & Flint,Blue Ferry,Folk,Norway,speaker,0,2.78
169,2024-02-16,DJ Kompas,Paper Rooms,Electronic,Netherlands,PHONE,0,2.79
324,2024-04-02,Marta Oliveira,Paper Avenue,JAZZ,Portugal,LAPTOP,0,8.36
359,2024-04-14,Salon Mécanique,Hollow Parade,jazz,Belgium,speaker,0,8.96
597,2024-07-08,Sara Lindqvist,Quiet Harbour,pop,Sweden,PHONE,0,3.39
1078,2024-12-13,Basement Cartography,Iron Traffic,Indie,Canada,phone,0,5.53
178,2024-02-19,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,CAR,0,2.46
2084,2025-12-03,Fjord & Flint,Golden Garden,Folk,Norway,speaker,0,3.27
2027,2025-11-18,Selva Alta,Static Kitchen,Latin,Peru,phone,0,2.52
431,07/05/2024,DJ Kompas,Quiet Orbit,Electronic,Netherlands,LAPTOP,0,6.78
141,2024-02-09,DJ Kompas,Paper Rooms,Electronic,Netherlands,laptop ,0,8.44
1969,04/11/2025,Hollow Pines,Amber Lines,Folk,United States,phone ,0,4.62 min
1098,22/12/2024,Sara Lindqvist,Northern Radio,POP,Sweden,phone,0,0.41
1375,2025-03-24,Lagos Tape Club,Bright Wires,afrobeat,Nigeria,phone,0,3.32
1240,2025-02-06,Nora Whitlock,Velvet Machines,Pop,United States,phone,0,3.65
1979,2025-11-07,Static Meadow,Static Signal,ROCK,United States,LAPTOP,0,3.55
413,2024-05-03,Glass Tram,Salt Lines,Electronic,Germany,phone ,0,5.96
197,2024-02-28,Mireille Basset,Harbour Machines,Jazz,NA,laptop ,1,2.62
668,2024-08-12,Kito Ndungu,Amber Kitchen,Afrobeat,NA,laptop,0,4.97
12,2024-01-03,The Slow Ferry,Amber Mornings,  Indie ,Ireland,phone,1,0.4
2141,2025-12-20,Lagos Tape Club,Open Radio,AFROBEAT,Nigeria,phone,0,3.29
2157,2025-12-24,Sara Lindqvist,Quiet Harbour,Pop,Sweden,laptop,1,0.74
229,2024-03-08,The Slow Ferry,Iron Weather,Indie,Ireland,tablet,1,0.48
1272,2025-02-17,Fjord & Flint,Northern Avenue,Folk,Norway,phone,0,5.57
657,2024-08-08,Glass Tram,Amber Ferry,electronic,NA,phone,0,8.09
1171,2025-01-14,Sara Lindqvist,Electric Weather,POP,Sweden,phone,0,5.91
259,2024-03-19,Basement Cartography,Velvet Kitchen,Indie,Canada,phone,0,3.38
1397,2025-03-30,Sara Lindqvist,Golden Harbour,POP,Sweden,phone,0,2.76
997,19-11-2024,DJ Kompas,Midnight Weather,electronic,Netherlands,LAPTOP,1,1.09
519,2024-06-06,Brannon Hill,Electric Parade,Folk,Ireland,,0,2.83
1511,08-05-2025,Glass Tram,Salt Lines,electronic,Germany,phone,0,6.6
811,2024-10-01,Marta Oliveira,Static Wires,  Jazz ,Portugal,SPEAKER,0,7.03
1613,2025-06-12,Lagos Tape Club,Open Radio,AFROBEAT,Nigeria,speaker,1,0.54
154,2024-02-13,DJ Kompas,Midnight Weather,Electronic,Netherlands,PHONE,0,5.32
118,2024-01-31,Yuki Tanaka Trio,Northern Lines,Jazz,Japan,car,0,7.51
689,21-08-2024,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,phone,0,6.25
1550,2025-05-20,The Quiet Wires,Quiet Machines,Rock,United States,speaker ,0,5.78
1736,16/08/2025,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,3.1 min
1264,2025-02-14,Luz de Enero,Static Traffic,Latin,Spain,laptop,0,2.90
2124,15-12-2025,Hollow Pines,Amber Lines,FOLK,United States,,0,5.51
741,2024-09-07,Luz de Enero,Northern Ferry,latin,Spain,phone,0,6.06
2001,2025-11-12,Glass Tram,Salt Lines,Electronic,Germany,PHONE,0,6.54
2080,2025-12-01,Marta Oliveira,Paper Avenue,Jazz,Portugal,speaker,0,7.23
1855,2025-10-03,Lagos Tape Club,Bright Wires,AFROBEAT,Nigeria,laptop,0,1.57
1347,2025-03-17,Mireille Basset,Harbour Machines,jazz,France,phone,0,7.53
1348,2025-03-17,Hollow Pines,Winter Traffic,  Folk ,United States,phone ,0,3.78
1406,2025-04-02,Basement Cartography,Blue Mornings,INDIE,Canada,,0,1.93
477,2024-05-24,Salon Mécanique,Bright Window,JAZZ,Belgium,laptop,0,5.4
1513,09/05/2025,The Quiet Wires,Northern Tape,,United States,tablet,0,5.01
1338,2025-03-15,Basement Cartography,Blue Traffic,Indie,Canada,phone,0,1.88
1275,2025-02-19,Salon Mécanique,Hollow Parade,jazz,Belgium,PHONE,0,6.73
557,2024-06-22,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,2.45
1350,2025-03-18,Mireille Basset,Harbour Machines,Jazz,France,laptop,0,5.97
1143,2025-01-06,Brannon Hill,Midnight Kitchen,FOLK,Ireland,phone,0,6.02
2106,2025-12-09,Yuki Tanaka Trio,Golden Window,Jazz,Japan,phone,0,7.51
715,2024-09-02,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,phone,0,3.71
970,12/11/2024,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,TABLET,0,3.23
1253,2025-02-11,Fjord & Flint,Blue Ferry,FOLK,Norway,laptop,1,0.41
277,2024-03-23,Bright Utility,Winter Window,INDIE,United Kingdom,speaker,0,2.7
846,2024-10-09,Sara Lindqvist,Golden Harbour,pop,Sweden,tablet,0,2.68
1271,2025-02-17,Mango Static,Hollow Parade,Latin,Brazil,laptop,0,4.81
1213,2025-01-28,Sara Lindqvist,Electric Weather,pop,Sweden,laptop,0,2.01
54,2024-01-14,The Paper Kites Society,Slow Rooms,Indie,Australia,phone,0,2.28
337,2024-04-07,Northern Signal,Winter Wires,ELECTRONIC,Norway,PHONE,0,7.41
1450,2025-04-20,DJ Kompas,Midnight Weather,Electronic,Netherlands,laptop,1,1.62
1708,03/08/2025,Fjord & Flint,Broken Radio,Folk,Norway,PHONE,0,3.45
1926,2025-10-24,DJ Kompas,Paper Signal,,Netherlands,PHONE,0,4.56
1533,2025-05-14,Sara Lindqvist,Northern Radio,Pop,Sweden,LAPTOP,0,3.14
261,19-03-2024,Static Meadow,Winter Mornings,Rock,United States,speaker,0,4.55
1523,2025-05-11,Kito Ndungu,Static Tape,Afrobeat,Kenya,phone ,0,1.77
2029,2025-11-19,Glass Tram,Salt Lines,Electronic,Germany,phone,0,6.91 min
1187,2025-01-18,DJ Kompas,Paper Rooms,electronic,Netherlands,laptop,0,
645,03-08-2024,Glass Tram,Broken Mornings,  Electronic ,Germany,TABLET,0,6.38
1935,2025-10-27,The Slow Ferry,Velvet Season,Indie,Ireland,speaker,0,5.36
106,2024-01-28,Sara Lindqvist,Northern Radio,Pop,Sweden,LAPTOP ,0,1.93
622,21/07/2024,Basement Cartography,Summer Orbit,INDIE,Canada,PHONE,0,4.56
1943,2025-10-29,Mireille Basset,Harbour Window,Jazz,France,car,0,9.29
1123,2025-01-01,Luz de Enero,Harbour Season,Latin,Spain,phone,1,0.84
104,2024-01-28,Glass Tram,Salt Lines,  Electronic ,Germany,laptop,0,4.51
1602,2025-06-07,Basement Cartography,Blue Traffic,Indie,Canada,phone,0,3.43
175,2024-02-19,Sara Lindqvist,Broken Kitchen,POP,Sweden,speaker,0,4.95
913,2024-10-26,Cassette Revival,Golden Traffic,INDIE,France,speaker,0,5.0
1089,2024-12-17,Brannon Hill,Midnight Kitchen,Folk,Ireland,phone,0,4.6
919,2024-10-28,Glass Tram,Salt Lines,ELECTRONIC,Germany,PHONE,0,4.75
1276,2025-02-19,Fjord & Flint,Broken Radio,  Folk ,Norway,phone,0,4.33
2021,2025-11-17,The Tuesday Club,Northern Ferry,pop,United Kingdom,CAR,0,3.35
73,2024-01-19,Selva Alta,Harbour Orbit,Latin,Peru,phone,0,2.93
1891,15-10-2025,DJ Kompas,Paper Signal,Electronic,Netherlands,phone,0,4.58
40,2024-01-11,Glass Tram,Broken Lines,ELECTRONIC,Germany,laptop,0,5.94
1020,2024-11-28,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,1.74
56,2024-01-15,Pale Cartography,Blue Signal,  Folk ,Canada,phone,0,2.86
1975,2025-11-05,The Slow Ferry,Iron Weather,Indie,Ireland,laptop,0,3.48
2111,2025-12-11,Mango Static,Golden Machines,latin,Brazil,tablet,0,2.13
2138,2025-12-18,Fjord & Flint,Midnight Kitchen,Folk,Norway,speaker,0,4.11
993,2024-11-17,Luz de Enero,Static Traffic,Latin,Spain,laptop,1,0.62
221,2024-03-07,Casa Tropicana,Hollow Tape,Latin,Cuba,speaker,0,1.58
16,04/01/2024,The Tuesday Club,Northern Ferry,POP,United Kingdom,laptop,0,4.86
144,10/02/2024,Odessa Brass,Golden Avenue,JAZZ,Ukraine,PHONE ,0,9.42
1883,2025-10-13,Mango Static,Static Wires,Latin,Brazil,speaker,0,3.36
25,2024-01-06,Luz de Enero,Northern Ferry,Latin,Spain,phone,0,2.59
1896,16/10/2025,Glass Tram,Broken Lines,Electronic,Germany,car,0,6.16
1616,2025-06-12,Glass Tram,Salt Lines,ELECTRONIC,Germany,phone,1,0.44
247,14-03-2024,Fjord & Flint,Open Orbit,FOLK,Norway,phone,0,4.86
1388,2025-03-28,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,1.72
1733,2025-08-14,Glass Tram,Broken Mornings,Electronic,Germany,tablet,0,3.91
520,2024-06-06,DJ Kompas,Midnight Weather,Electronic,Netherlands,,0,5.64
2041,2025-11-21,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,tablet,0,2.94
1933,2025-10-26,DJ Kompas,Quiet Orbit,Electronic,Netherlands,car,0,
1039,2024-12-02,Pale Cartography,Winter Weather,Folk,Canada,speaker,0,4.69
365,17/04/2024,Sara Lindqvist,Northern Radio,POP,Sweden,,0,2.26
1219,2025-01-30,Glass Tram,Salt Lines,Electronic,Germany,laptop,0,4.37
167,2024-02-16,Basement Cartography,Summer Orbit,Indie,Canada,speaker,0,3.26 min
882,2024-10-18,DJ Kompas,Paper Rooms,  Electronic ,Netherlands,,0,7.73
1807,2025-09-15,Rosewood Lane,Slow Rooms,Folk,United Kingdom,PHONE,0,6.59
1000,2024-11-20,Fjord & Flint,Blue Traffic,Folk,Norway,tablet,0,0.49
880,2024-10-18,Luz de Enero,Velvet Harbour,Latin,Spain,phone,0,5.31
697,2024-08-27,Fjord & Flint,Blue Avenue,Folk,Norway,phone,1,0.22
650,2024-08-05,Yuki Tanaka Trio,Golden Window,Jazz,Japan,laptop,1,0.89
1436,2025-04-15,The Tuesday Club,Broken Harbour,  Pop ,United Kingdom,LAPTOP,0,1.5
1081,2024-12-15,The Quiet Wires,Harbour Orbit,ROCK,United States,phone,0,8.05
4,2024-01-01,DJ Kompas,Paper Signal,ELECTRONIC,Netherlands,phone,0,4.42
386,25-04-2024,The Paper Kites Society,Hollow Letters,Indie,Australia,tablet,1,0.27
1690,2025-07-24,Luz de Enero,Static Machines,Latin,Spain,laptop,0,5.76
1237,2025-02-05,Marta Oliveira,Paper Avenue,Jazz,Portugal,,1,1.93
406,2024-05-01,Fjord & Flint,Summer Wires,FOLK,Norway,laptop,0,2.87
1128,2025-01-02,Glass Tram,Amber Ferry,Electronic,Germany,speaker ,0,5.43 min
1060,2024-12-09,Marta Oliveira,Electric Mornings,  Jazz ,Portugal,phone,0,5.94
430,2024-05-07,Hollow Pines,Winter Traffic,Folk,United States,PHONE,0,4.91
1473,2025-04-28,Sara Lindqvist,Golden Harbour,Pop,Sweden,phone,0,3.68
1750,2025-08-25,Sara Lindqvist,Golden Harbour,Pop,Sweden,laptop,0,1.17
1488,2025-05-02,Fjord & Flint,Open Orbit,Folk,Norway,phone,0,
848,2024-10-10,DJ Kompas,Hollow Radio,Electronic,Netherlands,speaker ,0,3.68 min
1536,2025-05-15,Northern Signal,Salt Lines,Electronic,Norway,phone,0,
961,2024-11-08,Fjord & Flint,Blue Ferry,Folk,Norway,phone,0,1.1 min
1209,2025-01-26,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,1,
2150,2025-12-22,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,phone,0,1.42
2115,2025-12-13,Sara Lindqvist,Midnight Orbit,Pop,Sweden,car,0,2.23
487,2024-05-26,Brannon Hill,Quiet Ferry,  Folk ,Ireland,LAPTOP,0,3.83
747,2024-09-10,Fjord & Flint,Blue Traffic,FOLK,Norway,laptop ,0,2.54
474,2024-05-23,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,phone,0,3.95
1991,2025-11-09,Sara Lindqvist,Summer Tape,Pop,Sweden,phone,1,0.64
682,2024-08-18,Hollow Pines,Amber Lines,FOLK,United States,SPEAKER,0,2.71
1339,15/03/2025,Mireille Basset,Static Signal,Jazz,France,PHONE,0,9.33
1133,2025-01-03,Selva Alta,Amber Mornings,Latin,Peru,phone,0,5.26
1345,17/03/2025,Hollow Pines,Amber Lines,Folk,United States,phone,0,
1093,2024-12-20,Brannon Hill,Midnight Kitchen,Folk,Ireland,laptop ,0,5.88
1524,2025-05-11,Fjord & Flint,Blue Avenue,FOLK,Norway,LAPTOP,0,3.68
1285,2025-02-23,Brannon Hill,Electric Parade,Folk,Ireland,phone,0,4.43
182,2024-02-22,Northern Signal,Velvet Wires,Electronic,Norway,phone,0,4.55
740,2024-09-07,Glass Tram,Amber Ferry,ELECTRONIC,Germany,phone,0,5.46
771,2024-09-18,Fjord & Flint,Blue Ferry,Folk,Norway,phone,0,8.08
830,2024-10-05,Mireille Basset,Midnight Traffic,  Jazz ,France,phone,0,7.72 min
1988,2025-11-09,Northern Signal,Winter Wires,ELECTRONIC,Norway,PHONE,0,3.86
246,14/03/2024,Northern Signal,Salt Lines,  Electronic ,Norway,speaker,0,5.53
2095,2025-12-06,The Slow Ferry,Amber Garden,Indie,Ireland,speaker,0,5.17
15,2024-01-04,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,TABLET,0,3.33
310,2024-03-29,Sara Lindqvist,Midnight Orbit,Pop,Sweden,PHONE,0,4.49
953,2024-11-05,DJ Kompas,Paper Signal,electronic,Netherlands,phone,0,4.55
1958,31-10-2025,Pale Cartography,Bright Tape,Folk,Canada,LAPTOP,0,3.05
139,2024-02-08,The Quiet Wires,Harbour Orbit,Rock,United States,PHONE,0,2.13
707,2024-08-31,Brannon Hill,Northern Machines,  Folk ,Ireland,phone,0,2.93
1404,2025-04-01,Glass Tram,Broken Lines,Electronic,Germany,laptop ,0,6.24
1534,2025-05-14,Static Meadow,Paper Parade,Rock,United States,PHONE,0,3.44
494,2024-05-29,The Tuesday Club,Salt Wires,Pop,United Kingdom,car,1,0.56
1743,2025-08-21,Marta Oliveira,Broken Orbit,JAZZ,Portugal,laptop,0,8.07
1323,11-03-2025,Glass Tram,Broken Lines,Electronic,Germany,PHONE,0,8.26
1698,2025-07-29,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,speaker,0,3.52
1245,2025-02-08,The Quiet Wires,Harbour Orbit,Rock,United States,car,1,
856,13-10-2024,Glass Tram,Broken Mornings,Electronic,Germany,,0,6.86
786,2024-09-22,Fjord & Flint,Midnight Kitchen,Folk,Norway,laptop,0,3.59
876,2024-10-17,Fjord & Flint,Blue Avenue,Folk,Norway,laptop,0,0.64
886,2024-10-19,Orquesta Bellavista,Quiet Wires,latin,Colombia,,0,1.91
929,30/10/2024,Pale Cartography,Open Season,Folk,Canada,phone,0,3.44
1551,2025-05-20,Hollow Pines,Amber Lines,Folk,United States,speaker,0,2.36
125,2024-02-03,Northern Signal,Electric Avenue,Electronic,Norway,laptop,0,6.09
1200,2025-01-24,The Quiet Wires,Quiet Rooms,Rock,United States,tablet,0,6.69
1765,2025-09-03,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,0,6.03
1545,2025-05-18,Static Meadow,Amber Tape,Rock,United States,LAPTOP,0,4.97
1758,31/08/2025,Mireille Basset,Blue Window,Jazz,France,phone,0,7.12
1341,2025-03-16,The Quiet Wires,Open Mornings,Rock,NA,phone,0,3.8
1361,2025-03-21,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,5.84
1785,2025-09-08,Fjord & Flint,Broken Radio,Folk,Norway,PHONE,0,2.83
1376,2025-03-24,Casa Tropicana,Harbour Orbit,,NA,laptop,0,
706,2024-08-30,Hertz Garden,Blue Harbour,ELECTRONIC,Germany,laptop ,0,7.25
1239,2025-02-06,Velvet Aqueduct,Harbour Season,Rock,Italy,SPEAKER,0,3.53
1713,2025-08-07,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,5.01
1075,2024-12-13,The Quiet Wires,Quiet Rooms,Rock,United States,PHONE,0,5.74
108,2024-01-29,DJ Kompas,Quiet Orbit,Electronic,Netherlands,laptop,0,4.12
1432,2025-04-13,DJ Kompas,Golden Weather,Electronic,Netherlands,tablet,0,6.09
1044,2024-12-04,The Paper Kites Society,Electric Lines,Indie,Australia,phone,0,3.19
1268,16/02/2025,Hertz Garden,Northern Lines,Electronic,Germany,laptop,0,6.92 min
1746,2025-08-23,Cassette Revival,Slow Signal,Indie,France,phone,0,3.88
457,2024-05-16,Casa Tropicana,Harbour Rooms,Latin,Cuba,phone,0,4.03
613,18/07/2024,Pale Cartography,Open Season,Folk,Canada,car,0,8.05
1395,2025-03-29,The Paper Kites Society,Velvet Wires,Indie,Australia,tablet,0,4.88
1584,30-05-2025,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,LAPTOP,0,5.22
1418,2025-04-08,Fjord & Flint,Blue Avenue,Folk,Norway,phone,0,2.52
432,07/05/2024,Glass Tram,Broken Lines,ELECTRONIC,Germany,phone,0,5.14 min
1615,2025-06-12,DJ Kompas,Quiet Orbit,Electronic,Netherlands,,0,2.75
972,2024-11-12,Selva Alta,Harbour Orbit,Latin,Peru,phone,0,2.21
376,20/04/2024,Orquesta Bellavista,Velvet Garden,latin,Colombia,laptop,0,5.65
1151,08-01-2025,DJ Kompas,Hollow Radio,  Electronic ,Netherlands,laptop,0,4.54
331,2024-04-06,Casa Tropicana,Harbour Rooms,Latin,Cuba,laptop,0,3.82
1297,2025-03-01,Casa Tropicana,Blue Machines,Latin,Cuba,phone,0,4.74
1183,2025-01-18,Glass Tram,Broken Lines,Electronic,Germany,phone,0,6.01
1066,10/12/2024,Mireille Basset,Blue Window,Jazz,France,CAR,0,8.3
675,2024-08-15,Sara Lindqvist,Slow Mornings,Pop,Sweden,PHONE,0,3.7
821,03/10/2024,Basement Cartography,Broken Kitchen,Indie,Canada,speaker,0,3.11
1058,2024-12-09,Selva Alta,Amber Mornings,LATIN,Peru,PHONE,0,4.73
1664,2025-07-11,DJ Kompas,Midnight Weather,Electronic,Netherlands,,0,4.95
1115,2024-12-28,Selva Alta,Electric Letters,Latin,Peru,phone,0,3.57
414,2024-05-03,Glass Tram,Broken Lines,Electronic,Germany,phone,0,6.78
680,2024-08-16,DJ Kompas,Electric Mornings,Electronic,Netherlands,PHONE,0,4.84
1885,2025-10-13,DJ Kompas,Bright Ferry,Electronic,Netherlands,laptop,0,
825,2024-10-04,Glass Tram,Salt Lines,Electronic,Germany,LAPTOP,0,5.69
1568,2025-05-26,Fjord & Flint,Northern Avenue,FOLK,Norway,,0,6.5
1495,03/05/2025,Kito Ndungu,Amber Kitchen,Afrobeat,Kenya,phone,0,3.58
315,2024-03-30,The Quiet Wires,Open Mornings,Rock,United States,phone,0,4.55
367,18/04/2024,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,laptop,0,7.55
1426,2025-04-12,Sara Lindqvist,Summer Tape,Pop,Sweden,phone,0,2.59
1848,02/10/2025,Sara Lindqvist,Northern Radio,Pop,Sweden,CAR,0,3.05
948,03/11/2024,Glass Tram,Amber Ferry,Electronic,Germany,phone,0,6.5
2135,2025-12-17,Brannon Hill,Northern Machines,Folk,Ireland,tablet,0,4.95
2182,31-12-2025,Glass Tram,Amber Ferry,Electronic,Germany,laptop,0,3.26
48,2024-01-13,Basement Cartography,Blue Traffic,Indie,Canada,speaker,1,0.57 min
767,2024-09-18,Brannon Hill,Midnight Kitchen,Folk,Ireland,phone,1,0.67
1854,2025-10-03,Sara Lindqvist,Golden Harbour,Pop,Sweden,speaker ,0,4.31
1674,2025-07-16,Yuki Tanaka Trio,Northern Lines,Jazz,Japan,speaker,0,9.06
888,2024-10-19,Mireille Basset,Harbour Window,jazz,France,car,1,0.74
1639,2025-06-27,DJ Kompas,Paper Rooms,Electronic,Netherlands,PHONE ,0,7.47
1122,2024-12-31,Yuki Tanaka Trio,Northern Window,Jazz,Japan,phone,0,7.92
1747,2025-08-23,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,0,3.18
1886,2025-10-14,Brannon Hill,Quiet Ferry,Folk,Ireland,tablet,0,2.48
1501,2025-05-05,Glass Tram,Salt Lines,  Electronic ,Germany,laptop,0,6.81
1763,2025-09-02,DJ Kompas,Electric Mornings,Electronic,Netherlands,laptop,0,7.53
945,02-11-2024,Casa Tropicana,Golden Harbour,LATIN,Cuba,speaker,0,2.77
1714,2025-08-07,The Quiet Wires,Quiet Rooms,ROCK,United States,speaker,0,3.28
738,2024-09-06,The Paper Kites Society,Velvet Wires,indie,Australia,tablet,1,0.51
1145,2025-01-06,Basement Cartography,Velvet Kitchen,Indie,Canada,phone,1,1.33
949,2024-11-03,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,7.82
2116,2025-12-13,Marta Oliveira,Paper Avenue,jazz,Portugal,phone,0,5.38
982,2024-11-14,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,1,1.27
1638,27-06-2025,Fjord & Flint,Blue Ferry,Folk,Norway,phone,0,4.82
2047,2025-11-23,Pale Cartography,Open Season,Folk,Canada,phone,0,1.21
2128,2025-12-15,Luz de Enero,Summer Rooms,latin,Spain,speaker,0,5.49 min
18,2024-01-04,Sara Lindqvist,Summer Tape,Pop,Sweden,PHONE,0,5.09
838,2024-10-06,Rosewood Lane,Paper Mornings,folk,United Kingdom,phone,0,2.73
739,2024-09-07,Basement Cartography,Summer Orbit,Indie,Canada,PHONE,0,2.57
1118,29/12/2024,Luz de Enero,Paper Window,LATIN,Spain,phone,1,0.65
1055,2024-12-09,Lagos Tape Club,Open Radio,afrobeat,Nigeria,phone,1,
66,2024-01-17,Casa Tropicana,Paper Orbit,LATIN,Cuba,LAPTOP,0,3.87
1053,2024-12-07,Selva Alta,Amber Mornings,  Latin ,Peru,laptop,0,4.03
1192,2025-01-21,DJ Kompas,Harbour Kitchen,electronic,Netherlands,speaker ,0,4.23 min
27,2024-01-07,Sara Lindqvist,Broken Kitchen,Pop,Sweden,phone,1,0.81
941,2024-11-02,Sara Lindqvist,Summer Tape,POP,Sweden,laptop,0,4.76
814,2024-10-01,The Quiet Wires,Quiet Rooms,ROCK,United States,phone,0,4.22
1229,2025-02-01,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,speaker,0,4.05
1486,2025-05-01,Casa Tropicana,Harbour Orbit,Latin,Cuba,PHONE,0,4.19
694,2024-08-26,Basement Cartography,Blue Mornings,Indie,Canada,car,0,3.48
854,2024-10-12,Pale Cartography,Bright Tape,Folk,Canada,car,0,5.07
2094,05/12/2025,The Paper Kites Society,Velvet Garden,Indie,Australia,car ,0,5.9
968,2024-11-10,Fjord & Flint,Northern Avenue,Folk,Norway,phone,1,0.97
1705,2025-08-01,DJ Kompas,Hollow Radio,Electronic,Netherlands,laptop,0,5.41
554,2024-06-20,Sara Lindqvist,Broken Kitchen,Pop,Sweden,phone,1,0.39
1901,2025-10-17,Luz de Enero,Harbour Season,  Latin ,Spain,PHONE,0,4.04
1589,2025-06-02,Glass Tram,Broken Lines,ELECTRONIC,Germany,phone,0,3.91
1577,2025-05-29,Glass Tram,Salt Lines,Electronic,Germany,laptop,0,6.35
326,03/04/2024,Fjord & Flint,Blue Ferry,Folk,Norway,phone,0,6.19
311,2024-03-29,Glass Tram,Broken Lines,ELECTRONIC,Germany,phone,0,6.3
1720,2025-08-09,Sara Lindqvist,Northern Radio,Pop,Sweden,laptop,0,2.63
1140,05-01-2025,Sara Lindqvist,Summer Tape,  Pop ,Sweden,phone,0,5.91
877,17/10/2024,Salon Mécanique,Harbour Machines,JAZZ,Belgium,phone,0,8.67
660,2024-08-09,Fjord & Flint,Midnight Kitchen,Folk,Norway,car,0,5.6
317,2024-03-31,Kanto Kids,Bright Machines,Pop,Philippines,speaker ,0,2.36
2059,2025-11-26,Marta Oliveira,Paper Avenue,Jazz,Portugal,speaker,0,6.36
1972,2025-11-05,Sara Lindqvist,Quiet Harbour,Pop,Sweden,speaker,0,2.95
9,2024-01-02,Fjord & Flint,Blue Traffic,Folk,Norway,laptop,0,5.19
1391,2025-03-29,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,laptop ,1,0.23
1325,12/03/2025,DJ Kompas,Paper Signal,Electronic,Netherlands,laptop,0,6.14
65,2024-01-17,DJ Kompas,Paper Rooms,Electronic,Netherlands,phone,0,6.36
797,2024-09-24,DJ Kompas,Bright Ferry,ELECTRONIC,NA,phone,0,5.4
1598,2025-06-05,Hollow Pines,Midnight Harbour,FOLK,United States,laptop ,1,0.71
1518,2025-05-10,Yuki Tanaka Trio,Golden Machines,Jazz,Japan,laptop,0,7.52
493,2024-05-29,The Quiet Wires,Quiet Machines,rock,United States,LAPTOP,0,4.48
539,2024-06-14,Basement Cartography,Iron Traffic,Indie,Canada,SPEAKER,1,0.52
1689,2025-07-23,Fjord & Flint,Open Orbit,,Norway,laptop,0,4.69
1611,12/06/2025,Bright Utility,Salt Season,indie,United Kingdom,laptop,0,1.69
248,2024-03-15,Fjord & Flint,Open Orbit,FOLK,Norway,phone,0,3.54
849,2024-10-11,Orquesta Bellavista,Open Orbit,  Latin ,Colombia,laptop,0,3.76
415,2024-05-03,Glass Tram,Broken Lines,Electronic,Germany,phone ,0,6.96 min
1630,22/06/2025,Yuki Tanaka Trio,Golden Window,Jazz,Japan,car,0,7.82
1772,2025-09-05,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,4.12
722,04/09/2024,Glass Tram,Broken Mornings,Electronic,Germany,speaker,1,1.5
2173,2025-12-29,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,phone,0,3.8
1821,2025-09-21,The Quiet Wires,Golden Wires,Rock,United States,speaker ,0,4.07
28,2024-01-07,Marta Oliveira,Static Wires,Jazz,Portugal,phone,0,6.06
732,06/09/2024,Glass Tram,Salt Lines,electronic,Germany,phone,0,4.94
582,2024-07-01,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,0,3.59
918,2024-10-28,Fjord & Flint,Golden Garden,Folk,Norway,laptop,0,4.25
763,16-09-2024,DJ Kompas,Paper Signal,Electronic,Netherlands,phone,0,3.88
183,2024-02-23,Kito Ndungu,Hollow Machines,Afrobeat,Kenya,phone,0,3.9
